Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776286886,200,GET,GET /v1/timeline/user/:id,98.900000,0.000000,89,100,120,130,150,160,180,220,270,270,270,1859,0,87,102.63419528025833,60.711332999998646,343.2951660000008,10912.01559978483
1776286886,200,POST,POST /v1/tweets,51.600000,0.000000,75,79,81,83,90,100,120,150,150,150,150,939,0,75,79.87069926624072,56.34020799999817,266.07029099999966,214.55484558040467
1776286886,200,POST,POST /v1/tweets/:id/like,96.900000,0.000000,77,81,83,86,94,110,120,150,160,160,160,1550,0,77,80.12320295612915,59.62366600000024,159.8797920000017,0.0
1776286886,200,,Aggregated,498.600000,0.000000,82,92,100,120,140,160,170,180,240,270,270,9114,0,82,95.34303156484567,56.34020799999817,343.2951660000008,7864.129690585912
1776286887,200,GET,GET /v1/timeline/home,250.200000,0.000000,87,100,120,130,150,160,170,190,250,260,260,5016,0,86,100.78878266208154,58.16950000000176,329.3448749999999,10739.973285486443
1776286887,200,GET,GET /v1/timeline/user/:id,99.500000,0.000000,89,100,120,130,150,160,180,220,270,270,270,1964,0,87,102.68741056771906,60.711332999998646,343.2951660000008,10911.868126272913
1776286887,200,POST,POST /v1/tweets,51.900000,0.000000,75,78,80,82,88,96,100,120,130,130,130,988,0,75,79.81555017206477,56.34020799999817,266.07029099999966,214.54858299595142
1776286887,200,POST,POST /v1/tweets/:id/like,101.000000,0.000000,76,80,83,85,91,97,110,120,150,150,150,1654,0,77,79.97959225332534,59.62366600000024,159.8797920000017,0.0
1776286887,200,,Aggregated,502.600000,0.000000,82,91,100,110,140,150,170,180,240,270,270,9622,0,82,95.44570955570603,56.34020799999817,343.2951660000008,7848.1177509873205
1776286888,200,GET,GET /v1/timeline/home,250.400000,0.000000,87,100,120,130,150,160,180,200,250,260,260,5276,0,86,100.86218096247183,58.16950000000176,329.3448749999999,10740.036770280516
1776286888,200,GET,GET /v1/timeline/user/:id,99.400000,0.000000,89,100,120,130,150,160,180,220,270,270,270,2065,0,87,102.71662856222777,60.711332999998646,343.2951660000008,10911.7995157385
1776286888,200,POST,POST /v1/tweets,50.300000,0.000000,74,78,80,82,88,92,100,110,130,130,130,1041,0,75,79.52044435062443,56.34020799999817,266.07029099999966,214.54178674351584
1776286888,200,POST,POST /v1/tweets/:id/like,103.300000,0.000000,76,80,83,84,91,97,110,120,150,150,150,1756,0,77,79.72324603929391,59.62366600000024,159.8797920000017,0.0
1776286888,200,,Aggregated,503.400000,0.000000,82,91,100,110,140,160,170,190,250,270,270,10138,0,82,95.38700999733709,56.34020799999817,343.2951660000008,7833.955217991715
1776286889,200,GET,GET /v1/timeline/home,249.900000,0.000000,87,100,120,130,150,160,180,200,250,260,260,5529,0,86,100.82930876795099,58.16950000000176,329.3448749999999,10739.972508591065
1776286889,200,GET,GET /v1/timeline/user/:id,100.200000,0.000000,89,100,120,130,150,160,180,220,270,270,270,2159,0,87,102.50099331542391,60.711332999998646,343.2951660000008,10911.617415470126
1776286889,200,POST,POST /v1/tweets,51.000000,0.000000,74,78,80,81,87,92,100,110,130,130,130,1087,0,75,79.26364131830735,56.34020799999817,266.07029099999966,214.5510579576817
1776286889,200,POST,POST /v1/tweets/:id/like,102.900000,0.000000,76,80,83,84,91,96,110,120,150,150,150,1863,0,77,79.55942022114873,57.870790999999144,159.8797920000017,0.0
1776286889,200,,Aggregated,503.900000,0.000000,82,91,100,110,140,160,170,190,250,270,270,10638,0,82,95.2400517701639,56.34020799999817,343.2951660000008,7818.453374694492
1776286890,200,GET,GET /v1/timeline/home,250.500000,0.000000,87,100,120,130,150,160,180,200,250,260,260,5785,0,86,100.78682986136589,58.16950000000176,329.3448749999999,10740.007433016423
1776286890,200,GET,GET /v1/timeline/user/:id,100.700000,0.000000,89,100,120,130,150,160,180,210,250,250,250,2260,0,87,102.72717159955762,60.711332999998646,343.2951660000008,10910.883185840708
1776286890,200,POST,POST /v1/tweets,50.200000,0.000000,74,78,81,82,89,100,110,130,160,160,160,1133,0,75,79.6601790864961,56.34020799999817,266.07029099999966,214.55516328331862
1776286890,200,POST,POST /v1/tweets/:id/like,105.000000,0.000000,77,81,83,86,94,110,120,130,170,170,170,1970,0,77,80.19480023096445,57.870790999999144,168.3005840000007,0.0
1776286890,200,,Aggregated,506.400000,0.000000,82,92,100,110,140,160,170,190,250,260,260,11148,0,82,95.39414764289596,56.34020799999817,343.2951660000008,7807.017402224615
1776286891,200,GET,GET /v1/timeline/home,249.600000,0.000000,88,110,120,130,150,160,180,210,250,260,260,6045,0,86,101.0964810592227,58.16950000000176,329.3448749999999,10740.02464846981
1776286891,200,GET,GET /v1/timeline/user/:id,102.000000,0.000000,90,110,120,130,150,160,180,220,250,250,250,2366,0,88,103.10000520160624,60.711332999998646,343.2951660000008,10908.065934065935
1776286891,200,POST,POST /v1/tweets,50.400000,0.000000,75,78,81,82,91,100,130,130,160,160,160,1174,0,75,79.80189184327101,56.34020799999817,266.07029099999966,214.55536626916523
1776286891,200,POST,POST /v1/tweets/:id/like,105.600000,0.000000,77,81,84,87,95,110,120,130,170,170,170,2072,0,77,80.34160852895752,57.870790999999144,168.3005840000007,0.0
1776286891,200,,Aggregated,507.600000,0.000000,83,93,110,120,140,160,180,200,250,260,260,11657,0,82,95.6693895690148,56.34020799999817,343.2951660000008,7805.080295101656
1776286892,200,GET,GET /v1/timeline/home,251.500000,0.000000,88,110,120,130,150,160,190,210,250,260,260,6302,0,86,101.02984134068555,58.16950000000176,329.3448749999999,10740.148524278007
1776286892,200,GET,GET /v1/timeline/user/:id,101.700000,0.000000,90,110,120,130,150,160,180,230,250,250,250,2476,0,88,103.07684296324729,60.711332999998646,343.2951660000008,10907.631663974153
1776286892,200,POST,POST /v1/tweets,50.500000,0.000000,75,78,81,82,89,100,130,130,160,160,160,1213,0,75,79.6680599291015,56.34020799999817,266.07029099999966,214.5507007419621
1776286892,200,POST,POST /v1/tweets/:id/like,105.500000,0.000000,76,81,83,86,94,100,120,130,170,170,170,2183,0,77,80.17929048190567,57.870790999999144,168.3005840000007,0.0
1776286892,200,,Aggregated,509.200000,0.000000,83,93,110,120,140,160,180,200,250,260,260,12174,0,82,95.57886242171891,56.34020799999817,343.2951660000008,7799.56973878758
1776286893,200,GET,GET /v1/timeline/home,251.800000,0.000000,87,110,120,130,150,160,190,210,250,260,260,6554,0,86,100.92475071711955,58.16950000000176,329.3448749999999,10740.180347879157
1776286893,200,GET,GET /v1/timeline/user/:id,99.600000,0.000000,90,110,120,130,150,170,180,220,250,250,250,2582,0,88,102.98423262316047,60.711332999998646,343.2951660000008,10905.918280402788
1776286893,200,POST,POST /v1/tweets,50.400000,0.000000,75,78,80,82,89,98,130,130,160,160,160,1264,0,75,79.43677342484179,56.34020799999817,266.07029099999966,214.5506329113924
1776286893,200,POST,POST /v1/tweets/:id/like,105.800000,0.000000,77,80,83,85,93,100,120,130,170,170,170,2279,0,77,80.04433550724002,57.870790999999144,168.3005840000007,0.0
1776286893,200,,Aggregated,507.600000,0.000000,83,92,110,120,140,160,180,200,250,260,260,12679,0,82,95.4487914711732,56.34020799999817,343.2951660000008,7794.1016641690985
1776286894,200,GET,GET /v1/timeline/home,250.500000,0.000000,88,110,120,130,150,160,190,210,250,260,260,6829,0,86,100.94610940240177,58.16950000000176,329.3448749999999,10740.15390247474
1776286894,200,GET,GET /v1/timeline/user/:id,101.800000,0.000000,90,110,120,130,160,170,180,220,250,250,250,2685,0,88,102.87918284022363,60.711332999998646,343.2951660000008,10904.852141527002
1776286894,200,POST,POST /v1/tweets,48.700000,0.000000,75,79,81,84,91,100,130,130,160,160,160,1323,0,75,79.43438365003777,56.34020799999817,266.07029099999966,214.55479969765685
1776286894,200,POST,POST /v1/tweets/:id/like,105.400000,0.000000,77,80,83,85,93,100,120,130,170,170,170,2357,0,77,80.02223691854054,57.870790999999144,168.3005840000007,0.0
1776286894,200,,Aggregated,506.400000,0.000000,83,94,110,120,140,160,180,200,250,260,260,13194,0,82,95.44457245876957,56.34020799999817,343.2951660000008,7799.597923298469
