Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776285958,120,POST,POST /v1/tweets/:id/like,3.750000,0.000000,92,97,98,99,120,120,250,250,250,250,250,48,0,92,99.697295979167,78.34020800000019,250.18070799999848,0.0
1776285958,120,,Aggregated,75.250000,0.000000,110,150,180,190,240,280,310,390,650,650,650,858,0,110.0,142.40265183449873,74.17874999999796,645.1430830000006,9384.160839160839
1776285959,140,GET,GET /v1/timeline/home,58.800000,0.000000,160,200,230,260,310,370,400,420,520,520,520,670,0,160.0,177.70939276567168,75.44191699999914,521.4950839999979,11250.398507462687
1776285959,140,GET,GET /v1/timeline/user/:id,21.800000,0.000000,160,190,210,240,310,370,420,500,690,690,690,244,0,160.0,178.07974590573772,74.75200000000015,692.3925830000002,11275.942622950819
1776285959,140,POST,POST /v1/tweets,10.200000,0.000000,92,100,110,120,190,210,230,240,250,250,250,129,0,92,111.0609273178296,74.17874999999796,246.11529099999885,214.32558139534885
1776285959,140,POST,POST /v1/tweets/:id/like,4.600000,0.000000,95,99,100,110,150,160,250,250,250,250,250,72,0,95,103.30175170833363,74.89133300000006,250.18070799999848,0.0
1776285959,140,,Aggregated,95.400000,0.000000,130,180,210,230,290,350,400,420,650,690,690,1115,0,130.0,165.27474161524668,74.17874999999796,692.3925830000002,9252.686098654709
1776285960,160,GET,GET /v1/timeline/home,70.500000,0.000000,170,230,270,290,350,390,500,620,860,860,860,771,0,180.0,200.70504770428022,75.44191699999914,856.2486669999992,11243.833981841764
1776285960,160,GET,GET /v1/timeline/user/:id,25.666667,0.000000,170,210,260,280,350,410,520,650,690,690,690,281,0,180.0,199.57802682562277,74.75200000000015,692.3925830000002,11276.782918149465
1776285960,160,POST,POST /v1/tweets,13.500000,0.000000,96,110,150,160,200,220,290,300,320,320,320,148,0,96,118.8784431351353,74.17874999999796,320.6704589999987,214.36486486486487
1776285960,160,POST,POST /v1/tweets/:id/like,5.500000,0.000000,98,110,120,150,220,290,520,530,530,530,530,89,0,98,127.98382301123611,74.89133300000006,528.8870410000009,0.0
1776285960,160,,Aggregated,115.166667,0.000000,160,200,250,270,330,390,500,600,720,860,860,1289,0,160.0,186.04312424359975,74.17874999999796,856.2486669999992,9208.299456943367
1776285961,180,GET,GET /v1/timeline/home,79.428571,0.000000,200,270,310,350,470,590,760,1100,1700,1700,1700,895,0,200.0,248.75474039888272,75.44191699999914,1677.7440830000003,11236.987709497207
1776285961,180,GET,GET /v1/timeline/user/:id,28.571429,0.000000,200,270,320,350,460,600,750,840,1200,1200,1200,333,0,200.0,245.48115475675684,74.75200000000015,1155.7217080000014,11276.594594594595
1776285961,180,POST,POST /v1/tweets,15.571429,0.000000,100,140,170,200,230,310,510,570,710,710,710,170,0,100.0,141.97233457647067,74.17874999999796,706.7122920000024,214.40588235294118
1776285961,180,POST,POST /v1/tweets/:id/like,7.285714,0.000000,99,120,180,250,420,520,650,650,650,650,650,101,0,99,165.59779410891102,74.89133300000006,650.9293330000005,0.0
1776285961,180,,Aggregated,130.857143,0.000000,180,250,290,330,440,560,710,900,1400,1700,1700,1499,0,180.0,230.31447049633059,74.17874999999796,1677.7440830000003,9238.598398932621
1776285962,200,GET,GET /v1/timeline/home,86.625000,0.000000,220,300,370,410,540,640,760,1100,2000,2000,2000,1004,0,220.0,276.43152020517937,75.44191699999914,1950.8969999999977,11230.304780876493
1776285962,200,GET,GET /v1/timeline/user/:id,31.375000,0.000000,240,330,390,440,560,650,760,840,1200,1200,1200,407,0,230.0,288.4353416019658,74.75200000000015,1155.7217080000014,11277.348894348894
1776285962,200,POST,POST /v1/tweets,16.750000,0.000000,110,190,220,270,370,570,1400,1500,1700,1700,1700,203,0,110.0,220.11698955172417,74.17874999999796,1680.78225,214.41871921182266
1776285962,200,POST,POST /v1/tweets/:id/like,9.375000,0.000000,110,270,420,490,650,730,1600,1700,1800,1800,1800,128,0,110.0,281.9730071328126,74.89133300000006,1764.860458000001,0.0
1776285962,200,,Aggregated,144.125000,0.000000,210,290,360,410,540,650,840,1300,1800,2000,2000,1742,0,210.0,273.08078307118245,74.17874999999796,1950.8969999999977,9132.396096440872
1776285963,200,GET,GET /v1/timeline/home,89.000000,0.000000,270,350,410,470,560,650,740,1100,1700,2000,2000,1155,0,260.0,298.6714076744591,75.44191699999914,1950.8969999999977,11220.462337662339
1776285963,200,GET,GET /v1/timeline/user/:id,32.333333,0.000000,290,380,450,490,580,660,770,840,1200,1200,1200,469,0,280.0,309.8969222473349,74.75200000000015,1155.7217080000014,11277.611940298508
1776285963,200,POST,POST /v1/tweets,17.222222,0.000000,110,170,220,260,370,1100,1500,1600,1700,1700,1700,238,0,110.0,223.61452731512608,74.17874999999796,1680.78225,214.4075630252101
